0,4.811123145
25,4.654215339
50,4.244694838
75,3.711474433
100,3.156795677
150,2.16046121
200,1.383077363
250,0.8330028229
300,0.4815556394
350,0.2738712684
400,0.156367493
450,0.09066642113
500,0.05369656112
550,0.03253467503
600,0.0201765298
650,0.01281287157
700,0.008389700804
750,0.005711451236
800,0.003692720804
850,0.002165940256
900,0.001055714468
940,0.0004356587822
950,0.0003171366784
960,0.0002137206435
970,0.0001263125414
980,5.719347351E-05
990,1.269247957E-05
1000,6.701105775E-09
