1.62 0.490499 11.4996 42.6953
1.63 0.489258 11.249 42.0701
1.64 0.487997 10.9295 41.4453
1.65 0.486717 10.6101 40.8214
1.66 0.485421 10.2554 40.1985
1.67 0.484109 9.90065 39.5768
1.68 0.482782 9.49651 38.9568
1.69 0.481441 9.09236 38.3383
1.7 0.480087 8.60174 37.7216
1.71 0.478723 8.11112 37.1069
1.72 0.47735 8.13583 36.4942
1.73 0.475967 8.16054 35.8838
1.74 0.474577 8.01582 35.2757
1.75 0.473182 7.87111 34.6701
1.76 0.471782 7.97876 34.0671
1.77 0.470378 8.08642 33.4667
1.78 0.468972 8.17995 32.8693
1.79 0.467565 8.27349 32.275
1.8 0.466159 8.03171 31.684
1.81 0.464755 7.78993 31.0967
1.82 0.463354 7.88346 30.5132
1.83 0.461958 7.977 29.9338
1.84 0.460568 7.88346 29.359
1.85 0.459185 7.78993 28.7889
1.86 0.45781 7.71051 28.2241
1.87 0.456445 7.63109 27.6648
1.88 0.455092 7.69463 27.1115
1.89 0.453751 7.75816 26.5644
1.9 0.452424 7.51638 26.024
1.91 0.451113 7.2746 25.4904
1.92 0.449819 7.35578 24.9642
1.93 0.448542 7.43696 24.4456
1.94 0.447286 7.11929 23.9347
1.95 0.446049 6.80163 23.4319
1.96 0.444837 6.55984 22.9373
1.97 0.443648 6.31806 22.4511
1.98 0.442485 6.27571 21.9735
1.99 0.441349 6.23335 21.5044
2 0.440241 6.1857 21.0441
2.01 0.439165 6.13805 20.5924
2.02 0.438121 6.06216 20.1496
2.03 0.43711 5.98628 19.7155
2.04 0.436135 5.85039 19.2899
2.05 0.435197 5.71449 18.8731
2.06 0.434298 5.73567 18.4648
2.07 0.43344 5.75685 18.0648
2.08 0.432624 5.84862 17.6731
2.09 0.431853 5.94039 17.2896
2.1 0.431127 5.96157 16.9139
2.11 0.43045 5.98275 16.5459
2.12 0.429821 5.89804 16.1854
2.13 0.429245 5.81332 15.8321
2.14 0.428722 5.94039 15.4858
2.15 0.428254 6.06746 15.146
2.16 0.427842 6.06216 14.8127
2.17 0.42749 6.05687 14.4854
2.18 0.427197 6.1557 14.1639
2.19 0.426968 6.25453 13.8478
2.2 0.426801 6.32159 13.537
2.21 0.426701 6.38866 13.2311
2.22 0.426667 6.58279 12.9299
2.23 0.426701 6.77692 12.6331
2.24 0.426804 6.69927 12.3407
2.25 0.426978 6.62161 12.0525
2.26 0.427224 6.72397 11.7684
2.27 0.427543 6.82633 11.4883
2.28 0.427934 6.82104 11.2122
2.29 0.428399 6.81574 10.9402
2.3 0.42894 6.61455 10.6722
2.31 0.429553 6.41336 10.4084
2.32 0.430241 6.48396 10.1489
2.33 0.431002 6.55455 9.89366
2.34 0.431837 6.52631 9.64304
2.35 0.432744 6.49808 9.39709
2.36 0.433722 6.6375 9.15589
2.37 0.43477 6.77692 8.91976
2.38 0.435886 6.60573 8.68871
2.39 0.437067 6.43454 8.46289
2.4 0.438314 6.46631 8.24256
2.41 0.439621 6.49808 8.02762
2.42 0.440988 6.41336 7.81831
2.43 0.442412 6.32865 7.61465
2.44 0.443888 6.34807 7.41668
2.45 0.445415 6.36748 7.22443
2.46 0.446991 6.48219 7.0379
2.47 0.44861 6.59691 6.85706
2.48 0.450272 6.52455 6.68185
2.49 0.451971 6.45219 6.5122
2.5 0.453705 6.65514 6.34803
2.51 0.455471 6.8581 6.18922
2.52 0.457266 7.084 6.03563
2.53 0.459086 7.30989 5.88714
2.54 0.46093 7.30989 5.74356
2.55 0.462794 7.30989 5.60474
2.56 0.464677 7.67345 5.47049
2.57 0.466575 8.037 5.34064
2.58 0.468485 8.30702 5.21498
2.59 0.470408 8.57704 5.09334
2.6 0.472341 8.85411 4.9755
2.61 0.474281 9.13119 4.86129
2.62 0.476227 9.5671 4.75052
2.63 0.478178 10.003 4.643
2.64 0.480134 10.0065 4.53854
2.65 0.482091 10.0101 4.437
2.66 0.484051 10.2907 4.3382
2.67 0.486011 10.5713 4.24197
2.68 0.487972 10.6913 4.14818
2.69 0.489933 10.8113 4.05667
2.7 0.491893 10.7919 3.96731
2.71 0.493851 10.7725 3.87996
2.72 0.495807 10.5236 3.79451
2.73 0.497761 10.2748 3.71083
2.74 0.499714 9.77535 3.62882
2.75 0.501663 9.27591 3.54834
2.76 0.503611 9.05707 3.46931
2.77 0.505554 8.83823 3.39161
2.78 0.507496 8.30349 3.31515
2.79 0.509433 7.76875 3.23981
2.8 0.511368 7.2393 3.16553
2.81 0.5133 6.70985 3.0922
2.82 0.515227 6.03922 3.01973
2.83 0.517153 5.36859 2.94806
2.84 0.519073 5.11445 2.8771
2.85 0.520991 4.86032 2.80678
2.86 0.522904 4.26028 2.73704
2.87 0.524814 3.66024 2.66781
2.88 0.526721 3.22786 2.59906
2.89 0.528623 2.79548 2.53074
2.9 0.530523 2.44604 2.46282
2.91 0.532417 2.09661 2.39525
2.92 0.534308 1.88307 2.32804
2.93 0.536196 1.66952 2.26116
2.94 0.538079 1.44539 2.19462
2.95 0.539959 1.22126 2.12841
2.96 0.541834 1.05536 2.06255
2.97 0.543705 0.88947 1.99705
2.98 0.545573 0.806524 1.93194
2.99 0.547436 0.723577 1.86723
3 0.549295 0.642395 1.80297
3.01 0.551149 0.561213 1.73918
3.02 0.553 0.517093 1.67591
3.03 0.554847 0.472972 1.6132
3.04 0.556688 0.411204 1.55108
